tweet_id	created_at	text
540004817322536960	2014-12-03 04:49:15	'RT @DepEd_PH: @DepEd_PH reminds school heads to take precautionary measures in anticipation of TY Hagupit. https://t.co/ZPjnD0kK1R http://t…'
540004869331881984	2014-12-03 04:49:28	'RT @govph: PAGASA: Typhoon #Hagupit is expected to enter PAR by Thursday morning, upon which it will be assigned the name Ruby. http://t.co…'
540004905558085633	2014-12-03 04:49:36	'Typhoon Hagupit might make landfall at Samar by Saturday. YouScoopers in Visayas, how are you getting ready for the storm?'
540005086559473666	2014-12-03 04:50:20	'@ericholthaus #HAGUPIT WOULD WEAKEN, BUT WINDS SPEED WOULD BE 185 KM/H &amp; GUSTS 230 KM/H ON 07 DEC 2014 18 UTC HOURS'
540005106456879104	2014-12-03 04:50:24	'RT @audreydomasian: Typhoon Hagupit might make landfall at Samar by Saturday. YouScoopers in Visayas, how are you getting ready for the sto…'
540005142876000256	2014-12-03 04:50:33	'Govt giving full attention to ‘Hagupit’ preparations –Palace http://t.co/825v9X8prA'
540005154871717890	2014-12-03 04:50:36	'Death toll rises in Philippines as Super Typhoon Haiyan wreaks havoc - Sydney… http://t.co/w2MtcRaqJa #Typhoon'
540005182294073344	2014-12-03 04:50:42	PAGASA: 'Hagupit' may intensify into a typhoon, turn into 'Ruby' - Philippine Star http://t.co/yHhnOzednv #Typhoon
540005184252829696	2014-12-03 04:50:43	Nearing 'Super' Status, Typhoon Hagupit Heads Towards Philippines - http://t.co/QDk0BFHTKr http://t.co/YMsuvDLm5B #Typhoon
540005290088103936	2014-12-03 04:51:08	"'Typhoon Hagupit could reach ""super typhoon"" strength before the end of the week.\nhttp://t.co/wMqNdLKJjV'"
540005329137053696	2014-12-03 04:51:17	'WE PREPARED FOR COMING TYPHOON RUBY(HAGUPIT) MAYBE THIS LANDFALL ON SUNDAY IN EASTERN VISAYAS :/ ..BSTA INGAT POH... http://t.co/gLqeMx93gf'
540005399227666432	2014-12-03 04:51:34	'Storm Prayer Brigade:  Spare us Lord from the threat of typhoon HAGUPIT/RUBY. We lift our safety unto your loving... http://t.co/t12S9tj8cH'
540005464767877120	2014-12-03 04:51:50	"'Track of Typhoon ""Ruby"" (HAGUPIT)\nhttp://t.co/K3aSKaekIN\nBe Strong, Cautious and Alert — feeling strong'"
540005564948836352	2014-12-03 04:52:14	Nearing 'Super' Status, Typhoon Hagupit Heads Towards Philippines - http://t.co/9FYVLiKaR3 http://t.co/ilz6tsUdU0 #filipino
540005626383192064	2014-12-03 04:52:28	'Dost_pagasa: Typhoon Ruby (Hagupit) is likely to make landfall in Eastern Visayas by Saturday with maximum winds... http://t.co/M2nqd8jmKp'
540005633072705536	2014-12-03 04:52:30	TS Hagupit's current location. http://t.co/VPcSV9AK11
540005679202066432	2014-12-03 04:52:41	'RT @bbcweather: ASIA: Typhoon Hagupit continues to intensify over the warm waters of the West Pacific and is heading towards the Philippine…'
540005742942490624	2014-12-03 04:52:56	"'""@EarthUncutTV: @mark_estavillo right now forecasts suggest it would either pass well south of Manila or curve east of Philippines"" #Hagupit'"
540005758276882433	2014-12-03 04:53:00	'RT @DepEd_PH: @DepEd_PH reminds school heads to take precautionary measures in anticipation of TY Hagupit. https://t.co/ZPjnD0kK1R http://t…'
540005858877669376	2014-12-03 04:53:24	'Hagupit' now a typhoon http://t.co/KWkCsuLyXI
540006015073144832	2014-12-03 04:54:01	'RT @dost_pagasa: WEATHER ADVISORY NO. 2\n\nFOR: TYPHOON RUBY (INTERNATIONAL NAME “HAGUPIT”)\nISSUED AT: 11:00 AM, 03 DECEMBER 2014... http://t…'
540006047868780544	2014-12-03 04:54:09	'Govt giving full attention to ‘Hagupit’ preparations –Palace http://t.co/WNXzlggL2s via GMA News'
540006132572372993	2014-12-03 04:54:29	'RT @PhilippineStar: PAGASA: #Hagupit is likely to make landfall in eastern Visayas, although it may also recurve to the north &amp; spare Phl h…'
540006245923831808	2014-12-03 04:54:56	'WEATHER ADVISORY NO. 2\nFOR: TYPHOON RUBY (INTERNATIONAL NAME “HAGUPIT”)\nISSUED AT: 11:00 AM, 03 DECEMBER 2014\nAT... http://t.co/BHNZ29wxUU'
540006510311792643	2014-12-03 04:55:59	'Dost_pagasa releases its first track of Typhoon Ruby (Hagupit).\n\nLike and Share our Page:\nhttp://t.co/sGDrgUMKng http://t.co/Bl6tWYaL5g'
540006583250341888	2014-12-03 04:56:16	'spare the philippines from the upcoming typhoon oh good lord.'
540006591206920193	2014-12-03 04:56:18	'RT @Alexandra_LR: #Hagupit heading towards #Philippines, expected to make landfall this weekend. @OCHAAsiaPac monitoring the situation. htt…'
540006594335875072	2014-12-03 04:56:19	'RT @ianLK1: Typhoon Hagupit will landfall on Dec 6.  Dont forget to bring payong. Stay safe tayo on that date. http://t.co/D435yiHbgG'
540006658408054784	2014-12-03 04:56:34	"'tropical storm ""hagupit"" pls be good us :('"
540006747742539776	2014-12-03 04:56:56	Another super typhoon heading towards the Philippines... Yolanda victims haven't even recovered yet :(
540006772186955777	2014-12-03 04:57:01	@EarthUncutTV I'm in Metro Mla but part of netizens monitoring and helping disseminate info via all possible social media means. #Hagupit
540006836858920960	2014-12-03 04:57:17	'Incoming typhoon. #Hagupit \n\n130 kph in the center, gusts up to 160 kph.'
540006837437726720	2014-12-03 04:57:17	'Incoming typhoon. #Hagupit \n\n130 kph in the center, gusts up to 160 kph.'
540006863991865345	2014-12-03 04:57:23	'RT @EarthUncutTV: @philippinebeat which area are you based in. Wherever #Hagupit #RubyPH hits will have plenty of wind and rain!'
540006868127449090	2014-12-03 04:57:24	'PAGASA: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. http://t.co/ajw6ECOvWJ'
540006923408384000	2014-12-03 04:57:38	'RT @EarthUncutTV: Current multi-agency forecast consensus for #typhoon #Hagupit #RubyPH image courtesy typhoon2000.ph http://t.co/TPYSv3oEm4'
540006925065523200	2014-12-03 04:57:38	'Coast Guard on heightened alert for Typhoon Hagupit http://t.co/yQCUjUNJtk'
540006931360776192	2014-12-03 04:57:39	'RT @dost_pagasa: WEATHER ADVISORY NO. 2\n\nFOR: TYPHOON RUBY (INTERNATIONAL NAME “HAGUPIT”)\nISSUED AT: 11:00 AM, 03 DECEMBER 2014... http://t…'
540006933919711232	2014-12-03 04:57:40	'Govt giving full attention to &amp;lsquo;Hagupit&amp;rsquo; preparations &amp;ndash;Palace http://t.co/wAEMdZ8oJt'
540007138093846529	2014-12-03 04:58:29	'Possible tracks of typhoon Hagupit. #PRAY http://t.co/MEYjAZUnPI'
540007293228564480	2014-12-03 04:59:06	RT @EarthUncutTV: Morning all - here's the latest 5 day forecast track for #typhoon #Hagupit #RubyPH from JMA (Japan) http://t.co/ntj8ZbEV0d
540007325696659457	2014-12-03 04:59:13	RT @PanahonTV: #Hagupit (Int'l name), fast approaching the PAR &amp; was last spotted at 2,405 km east of Mindanao. Possible scenarios: http://…
540007367727775744	2014-12-03 04:59:23	'RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/e0Wl0nvw2R'
540007393510584320	2014-12-03 04:59:30	'WEATHER ADVISORY NO. 2\nFOR: TYPHOON RUBY (INTERNATIONAL NAME “HAGUPIT”)\nISSUED AT: 11:00 AM, 03 DECEMBER 2014\nAT... http://t.co/ahjXK6uY6H'
540007404134756353	2014-12-03 04:59:32	'The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and preparations.'
540007494588719104	2014-12-03 04:59:54	"'REGIONS | PIA-13: ""Whether typhoon Hagupit will landfall in our region or not, or wherever it will landfall, s... http://t.co/w5yM2SSrGJ'"
540007502578872320	2014-12-03 04:59:56	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540007508044038144	2014-12-03 04:59:57	'.@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion'
540007539878813696	2014-12-03 05:00:05	'RT @supsup010: RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/e0Wl0nvw2R'
540007549139828737	2014-12-03 05:00:07	'RT @IMReadyPH: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion'
540007555620012033	2014-12-03 05:00:08	'Govt giving full attention to ‘Hagupit’ preparations –Palace http://t.co/CFz2MxDXBp'
540007556463071232	2014-12-03 05:00:08	'Coast Guard on heightened alert for Typhoon Hagupit http://t.co/7IrDOelHI7'
540007663564640257	2014-12-03 05:00:34	'RT @DepEd_PH: @DepEd_PH reminds school heads to take precautionary measures in anticipation of TY Hagupit. https://t.co/ZPjnD0kK1R http://t…'
540007668929163264	2014-12-03 05:00:35	'RT @jun_veneracion: PAGASA: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. http://t.co/ajw6ECOvWJ'
540007697370730496	2014-12-03 05:00:42	PAGASA: It's also possible Typhoon Hagupit will recurve and spare PHL http://t.co/tzSADpylI8
540007700185513985	2014-12-03 05:00:43	'We are closely monitoring Typhoon #Hagupit as it moves closer to the country and is expected to enter the... http://t.co/GfUe358Y3R'
540007722863689730	2014-12-03 05:00:48	Nearing 'Super' Status, Typhoon Hagupit Heads Towards Philippines - http://t.co/kbMo0XNuI1: Nearing 'Super' Sta... http://t.co/mOgeGuMH1L
540007771698376705	2014-12-03 05:01:00	'#Philippines News: Coast Guard on heightened alert for ‘Hagupit’ http://t.co/iRXKV4GxRL'
540007867516870656	2014-12-03 05:01:23	'Govt giving full attention to ‘Hagupit’ preparations –Palace http://t.co/cEY8uq9pZN'
540007869614018560	2014-12-03 05:01:23	'Coast Guard on heightened alert for Typhoon Hagupit http://t.co/8LdyPR5dwu'
540007969505558528	2014-12-03 05:01:47	RT @jun_veneracion: PAGASA: It's also possible Typhoon Hagupit will recurve and spare PHL http://t.co/tzSADpylI8
540008053937295361	2014-12-03 05:02:07	'Another typhoon hitting the Philippines? 😔 send me there my MOS is great for disasters'
540008072630915073	2014-12-03 05:02:12	'.@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540008163454763008	2014-12-03 05:02:33	'MT @RescuePH: SAVE AND SHARE: \nNDRRMC hotlines \n0929 3356079\n0917 5294438\n0936 9108694\n0929 3356077\n0906 2042096\n#RescuePH #RubyPH #Hagupit'
540008195482083328	2014-12-03 05:02:41	'Here are possible tracks of Typhoon #Hagupit from different meteorological agencies. (Source: PAGASA) http://t.co/UaBWJVzxbm'
540008222791176193	2014-12-03 05:02:47	"'RT @VoltaireTupaz: .@dost_pagasa #Hagupit expected to enter PAR Thursday morning, and it will be named ""RUBY"" #RubyPH'"
540008225689456640	2014-12-03 05:02:48	'RT @OCHAAsiaPac: #Hagupit heading towards #Philippines, expected to make landfall this weekend. We are monitoring the situation. http://t.c…'
540008280441892864	2014-12-03 05:03:01	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540008343377440769	2014-12-03 05:03:16	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540008351451852801	2014-12-03 05:03:18	'RT @philippinebeat: MT @RescuePH: SAVE AND SHARE: \nNDRRMC hotlines \n0929 3356079\n0917 5294438\n0936 9108694\n0929 3356077\n0906 2042096\n#Rescu…'
540008365129478144	2014-12-03 05:03:21	'RT @PanahonTV: Here are possible tracks of Typhoon #Hagupit from different meteorological agencies. (Source: PAGASA) http://t.co/UaBWJVzxbm'
540008366894895104	2014-12-03 05:03:22	'#Typhoon #Hagupit #Ruby #RubyPH\nVideo here:\nhttps://t.co/fYDDv3dExe http://t.co/nWUuhcOwQL'
540008449904365568	2014-12-03 05:03:41	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540008457231802369	2014-12-03 05:03:43	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540008486151532545	2014-12-03 05:03:50	A storm strengthens itself on water. #Hagupit hasn't entered PAR yet but it's already a typhoon. Could it possibly reach super-typhoon?
540008550093705216	2014-12-03 05:04:05	.@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/fcMeCh2nnp
540008592980844544	2014-12-03 05:04:16	'#Hagupit is now a typhoon. A weather forecaster, however, said the typhoon will not be as strong as super typhoon... http://t.co/LQQx3Kir1x'
540008605299113984	2014-12-03 05:04:19	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540008631735828482	2014-12-03 05:04:25	'RT @NOAASatellites: Philippines on alert for strengthening Typhoon #Hagupit. Image from MTSAT-2 at 12:30 am EST. http://t.co/QZrvtMwWQt htt…'
540008671757869057	2014-12-03 05:04:34	.@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/0nfwF07i5f
540008684059758592	2014-12-03 05:04:37	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540008691764699136	2014-12-03 05:04:39	RT @gmanews: .@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/fcMeCh2nnp
540008699578691584	2014-12-03 05:04:41	RT @gmanews: .@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/fcMeCh2nnp
540008728280305665	2014-12-03 05:04:48	RT @gmanews: .@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/fcMeCh2nnp
540008803341590528	2014-12-03 05:05:06	'RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/MEYjAZUnPI'
540008853468090368	2014-12-03 05:05:18	'Ouf RT @bbcweather: Typhoon Hagupit continues to intensify over the warm waters of the West Pacific and is heading towards the Philippines.'
540008876280541184	2014-12-03 05:05:23	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540009019453087744	2014-12-03 05:05:57	'WeatherPhilippines Daily Graphical Satellite Analysis from 12pm Dec 03 until 12pm Dec 04, 2014 #Hagupit #RubyPH http://t.co/hzkbk2TkML'
540009034385195008	2014-12-03 05:06:01	'PAGASA: Typhoon #Ruby (#Hagupit) is likely to make landfall in Eastern Visayas by Saturday with maximum winds of... http://t.co/GhOAabhWYn'
540009052307070977	2014-12-03 05:06:05	RT @gmanews: .@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/fcMeCh2nnp
540009079813316608	2014-12-03 05:06:12	'RT @govph: PAGASA: Typhoon #Hagupit is expected to enter PAR by Thursday morning, upon which it will be assigned the name Ruby. http://t.co…'
540009082116009984	2014-12-03 05:06:12	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540009091205042176	2014-12-03 05:06:14	'RT @earthspace101: #Typhoon #Hagupit #Ruby #RubyPH\nVideo here:\nhttps://t.co/fYDDv3dExe http://t.co/nWUuhcOwQL'
540009193491955712	2014-12-03 05:06:39	'For reference... It is fairly well agreed by models that #HAGUPIT will move onto the #Philippines but the spread... http://t.co/5G5ZG7qdna'
540009215335469056	2014-12-03 05:06:44	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540009224231612416	2014-12-03 05:06:46	'RT @bbcweather: ASIA: Typhoon Hagupit continues to intensify over the warm waters of the West Pacific and is heading towards the Philippine…'
540009320247599104	2014-12-03 05:07:09	'Coast Guard on heightened alert for Typhoon Hagupit http://t.co/LcZoUfryOG'
540009332016820224	2014-12-03 05:07:12	RT @IMReadyPH: .@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/0nfwF07…
540009379638935552	2014-12-03 05:07:23	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540009383426396160	2014-12-03 05:07:24	RT @gmanews: .@dost_pagasa: It's also possible that Typhoon Hagupit will recurve and spare PHL. | via @jun_veneracion http://t.co/fcMeCh2nnp
540009424954216448	2014-12-03 05:07:34	'Coast Guard on heightened alert for ‘Hagupit’ http://t.co/pmUEg9tvGY'
540009453299302401	2014-12-03 05:07:41	'RT @gmanews: .@dost_pagasa: 60% chance Typhoon Hagupit will make landfall in Eastern Visayas. | via @jun_veneracion http://t.co/5hunjCjh85'
540009488447578113	2014-12-03 05:07:49	'RT @OCHAAsiaPac: #Hagupit heading towards #Philippines, expected to make landfall this weekend. We are monitoring the situation. http://t.c…'
540009523000250369	2014-12-03 05:07:57	'RT @OCHAAsiaPac: #Hagupit heading towards #Philippines, expected to make landfall this weekend. We are monitoring the situation. http://t.c…'
540009576041431040	2014-12-03 05:08:10	PagAsa news feed. Another super typhoon heading towards the Philippines... Yolanda victims haven't even recovered yet :(”
540009737241104385	2014-12-03 05:08:48	'RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/MEYjAZUnPI'
540009744996769793	2014-12-03 05:08:50	'Coast Guard on heightened alert for ‘Hagupit’ http://t.co/dDr9zn97XH'
540009750067683328	2014-12-03 05:08:51	'Coast Guard on heightened alert for ‘Hagupit’ http://t.co/gWbmjqrPD4 via InquirerNET'
540009909597638656	2014-12-03 05:09:30	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540009914023038976	2014-12-03 05:09:31	'Coast Guard on heightened alert for Typhoon Hagupit http://t.co/NhltUWCIwm via GMA News'
540009915465494528	2014-12-03 05:09:31	RT @Sanfrancisco_Ag: Typhoon Nears 'Super' Status on Move Toward Philippines http://t.co/I2k97ke7PC #sanfrancisco
540010041193926656	2014-12-03 05:10:01	'‘Hagupit’ intensifies into a typhoon - Read: http://t.co/j4RIKOSujE http://t.co/M1fHqGyRY9'
540010068859965440	2014-12-03 05:10:07	"'Coast Guard on heightened alert for ‘Hagupit’ \nMANILA, Philippines-""Let\'s aim ... http://t.co/jY4kxGFPaS #news #filipino'"
540010072177250304	2014-12-03 05:10:08	"'RT @MPSBonifacio: Tropical Storm with International name ""hagupit"" @rpio_pro10 @odrdopro10 @MisOccPPO http://t.co/mfPsvni50x'"
540010117874192384	2014-12-03 05:10:19	'RT @MovePH: In case you missed it, TS Hagupit has intensified into a typhoon, accdg to the US JTWC: http://t.co/Tne1g34W9I http://t.co/VjzP…'
540010157938192384	2014-12-03 05:10:29	'Plan #Haiyan response staff in Visayas on standby for #Hagupit. Follow @PlanPhilippines for updates on the ground. http://t.co/z3plVB8IGl'
540010160651894784	2014-12-03 05:10:29	'RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/MEYjAZUnPI'
540010227567841280	2014-12-03 05:10:45	'RT @PTVph: A rainy weekend? #Hagupit (#RubyPH) intensifies into typhoon; may enter PAR Thursday http://t.co/Eo7hWcSusp http://t.co/AQRxdF2z…'
540010259943657472	2014-12-03 05:10:53	'RT @PlanPhilippines: Plan #Haiyan response staff in Visayas on standby for #Hagupit. Follow @PlanPhilippines for updates on the ground. htt…'
540010395298037760	2014-12-03 05:11:25	'TY Hagupit is projected to enter the PAR tomorrow morning and will make landfall in Eastern Visayas on Saturday afternoon or evening.'
540010405008269312	2014-12-03 05:11:28	'Hagupit' now a typhoon | Headlines, News, The Philippine Star | http://t.co/UG73gXxYOO http://t.co/4RBcMBjjSJ
540010423559286784	2014-12-03 05:11:32	'[PanahonTV] At 10 AM today, Typhoon #Hagupit was estimated at 1,543 km East of Davao City. M... http://t.co/TWBRrlTrG3'
540010426537213953	2014-12-03 05:11:33	'[PanahonTV] Here are possible tracks of Typhoon #Hagupit from different meteorological agenc... http://t.co/R2wO9EyL7j'
540010448456650752	2014-12-03 05:11:38	'RT @manila_bulletin: ‘Hagupit’ intensifies into a typhoon - Read: http://t.co/j4RIKOSujE http://t.co/M1fHqGyRY9'
540010455607947264	2014-12-03 05:11:40	'RT @manila_bulletin: ‘Hagupit’ intensifies into a typhoon - Read: http://t.co/j4RIKOSujE http://t.co/M1fHqGyRY9'
540010464034304001	2014-12-03 05:11:42	'Coast Guard on heightened alert for ‘Hagupit’ http://t.co/aBHmpZoJHB'
540010537028157441	2014-12-03 05:11:59	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540010560041910272	2014-12-03 05:12:05	RT @jun_veneracion: PAGASA: It's also possible Typhoon Hagupit will recurve and spare PHL http://t.co/tzSADpylI8
540010566937350144	2014-12-03 05:12:06	'RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/MEYjAZUnPI'
540010620376985600	2014-12-03 05:12:19	'#Hagupit Projected scenarios\n\n#RubyPH http://t.co/ytnGZokU5u'
540010624776806400	2014-12-03 05:12:20	'RT @kimicojuangco: Possible tracks of typhoon Hagupit. #PRAY http://t.co/MEYjAZUnPI'
540010627876798464	2014-12-03 05:12:21	'Photo: #Hagupit Projected scenarios #RubyPH http://t.co/sM5OcZE5YE'
540010663532179456	2014-12-03 05:12:29	'RT @inquirerdotnet: Coast Guard on heightened alert for ‘Hagupit’ http://t.co/aBHmpZoJHB'
540010681685143552	2014-12-03 05:12:34	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540010755894943744	2014-12-03 05:12:51	@W7VOA It looks like another super typhoon might hit Leyte Philippines.  They won't know for sure For another 36hours.
540010783993004033	2014-12-03 05:12:58	'Govt giving full attention to ‘Hagupit’ preparations –Palace http://t.co/cVjUSrFYS8'
540010786278891520	2014-12-03 05:12:59	'Coast Guard on heightened alert for Typhoon Hagupit http://t.co/NNHu04v14l'
540010805237129216	2014-12-03 05:13:03	'There is a higher probability that approaching Typhoon ‘Hagupit’ will hit the Philippines, the state weather... http://t.co/7d3DpqgWUy'
540010906692759553	2014-12-03 05:13:27	'RT @govph: The NDRRMC will hold a press briefing today, 2:00 p.m., at the NDRRMC Operations Center on typhoon #Hagupit/Ruby updates and pre…'
540010908668264448	2014-12-03 05:13:28	RT @EarthUncutTV: Morning all - here's the latest 5 day forecast track for #typhoon #Hagupit #RubyPH from JMA (Japan) http://t.co/ntj8ZbEV0d
540010934337417217	2014-12-03 05:13:34	Nearing 'Super' Status, Typhoon Hagupit Heads Towards Philippines - http://t.co/QlKdxTXUpP http://t.co/2ExHs3SSik
540010953161465856	2014-12-03 05:13:38	'RT @DepEd_PH: @DepEd_PH reminds school heads to take precautionary measures in anticipation of TY Hagupit. https://t.co/ZPjnD0kK1R http://t…'
540010965593772033	2014-12-03 05:13:41	PAGASA: Higher chance 'Hagupit' will hit Philippines | Headlines, News, The Philippine Star |... http://t.co/2yHWW0z3yn
540010970924347394	2014-12-03 05:13:43	'#ZeroCasualty in the aftermath of #Hagupit #RubyPH? Abangers...'
540010985398874112	2014-12-03 05:13:46	'RT @philippinebeat: MT @RescuePH: SAVE AND SHARE: \nNDRRMC hotlines \n0929 3356079\n0917 5294438\n0936 9108694\n0929 3356077\n0906 2042096\n#Rescu…'
540011037450592257	2014-12-03 05:13:58	MANILA – A cyclone with the international name ''Hagupit'' has intensified into a typhoon, threatening areas in... http://t.co/7FO2F8o9gz
540011074980831232	2014-12-03 05:14:07	'Please Ruby. Noooooooo! -_- #Hagupit #RubyPH'
540011136901341184	2014-12-03 05:14:22	I just hope that typhoon #hagupit won't enter PAR and will just dissolve...
540011175560638464	2014-12-03 05:14:31	'JTWC Warning #9 for HAGUPIT http://t.co/rfp7Ikt68b'
540011199476137986	2014-12-03 05:14:37	'RT @PhilippineStar: PAGASA: #Hagupit is likely to make landfall in eastern Visayas, although it may also recurve to the north &amp; spare Phl h…'
540011277678956544	2014-12-03 05:14:56	'RT @lynvgarcia: Photo: #Hagupit Projected scenarios #RubyPH http://t.co/sM5OcZE5YE'
