tweet_id	created_at	text
508332375772647424	2014-09-06 19:14:17	'RT @khimaanshu: My heart go out to the suffering people of Jammu &amp; Kashmir, which has seen the worst floods in last 50 years..'
508332384572694528	2014-09-06 19:14:19	'Breakthroughs! over the river! flips and crucifixions! gone down the flood! Highs! Epiphanies! Despairs! Ten years’ animal screams and'
508332409847549953	2014-09-06 19:14:25	"There's no fleeing from death, whatever success or wealth you gain in this world, always flood your thought pattern with death."
508332422765613056	2014-09-06 19:14:28	'RT @PATofficialPK: "The people of Pakistan who have been affected by the floods need our help" said Dr Tahir-ul-Qadri. #MWF #Pakistan http:…'
508332477140590592	2014-09-06 19:14:41	"It's about to flood"
508332478226919424	2014-09-06 19:14:41	'#Pakistan -  Flash floods and landslides triggered by torrential monsoon rains have killed at least 108 people in… http://t.co/Rw5M8CFfrw'
508332488599425024	2014-09-06 19:14:44	'RT @hinaparvezbutt: IK says in Naya Pak there will be: blah blah blah repeat x 1000....But in Naya KPK we have done NOTHING-ZERO. And when …'
508332506349711360	2014-09-06 19:14:48	'RT @EkmatBharat: Center allow us to use 1000 crore of Flood Fund..and says to help us for any help. ~ Omar Abdulla\n#KashmirFloods'
508332510950862848	2014-09-06 19:14:49	'Jamaat-ud-Dawa carrying out relief activities for flood affected people. #DefenceDay #FloodRelief http://t.co/r27DiDxNsG'
508332524200673281	2014-09-06 19:14:52	'THE WOLD OVER: China floods kill 44: BEIJING: Flooding in southwestern China over the past week has left 44... http://t.co/XkownYBDm0'
508332534464118784	2014-09-06 19:14:55	'RT @Bharat_Putra: Jammu and Kashmir: Army rescues 11,000 people from floods, 100 columns deployed http://t.co/ewweGmJN4B via @dna'
508332538608111616	2014-09-06 19:14:56	'Rains kill 110 in Pakistan‚ 108 in India: ISLAMABAD: Heavy monsoon rains and flash floods have killed 110 people... http://t.co/BHljauhVgv'
508332549643726848	2014-09-06 19:14:58	'*urgent update*\nIt has been notified that central kashmir, srinagar is under imminent threat from floods however... http://t.co/RRevHyQpZG'
508332570501971968	2014-09-06 19:15:03	'FEMA Issues New Flood Insurance Manual http://t.co/WQBr7VmFA7'
508332572091613184	2014-09-06 19:15:04	'RT @NeelakshiGswm: 7 of 9 Indian Army jawans washed away in JK floods rescued'
508332572988813312	2014-09-06 19:15:04	'Floods Kill Hundreds In Pakistan And India http://t.co/wygotgGGX0 #india'
508332579150254081	2014-09-06 19:15:05	"@madhukishwar 'national media'?I think Delhi centric media is the right word.Its good dey showd J&amp;K, floods in Assam n Odisha went unnoticed"
508332595566739456	2014-09-06 19:15:09	'RT @doc_dentist: Do Kashmiri Muslims deserve Respect? Great Indian #ArmyRescue people from floods who hates Army and supports Pakistan http…'
508332607675695104	2014-09-06 19:15:12	"RT @Saqib_Majeed: Rooms available for flood victims\n'free of costs' Kathi Darwaza,\nRainawari. Contact numbers are\n9906563142 &amp; 9796988942. …"
508332642014478336	2014-09-06 19:15:20	'RT @ANI_news: PM Narendra Modi to visit flood affected areas of Jammu and Kashmir tomorrow.'
508332644598177792	2014-09-06 19:15:21	'RT @The0Hour: What a piece of shit. This is what he got to say about J&amp;K floods http://t.co/wiV3fEMXhk'
508332651527553024	2014-09-06 19:15:23	'As soon as we find the fashion week area &amp; a flash flood hits ☔️'
508332653615927296	2014-09-06 19:15:23	'RT @Bharat_Putra: Jammu and Kashmir: Army rescues 11,000 people from floods, 100 columns deployed http://t.co/ewweGmJN4B via @dna'
508332654383865856	2014-09-06 19:15:23	"RT @worldarts: 'Art Everywhere US' floods cities, rural areas with paintings http://t.co/wTUcHGCWVT http://t.co/jQUa6bm4dQ"
508332659085303808	2014-09-06 19:15:24	'Fleetwood Mac - Landslide: http://t.co/tC4AwNgtVr via @YouTube'
508332660662337536	2014-09-06 19:15:25	'Sat Sep 06 2014 19:15:25 GMT+0000 (UTC) - Modis Flood Map Server processed 2-day composite Tile: 020E070N Date: 2014-249'
508332668878987264	2014-09-06 19:15:27	'STORM ALERT: Areal Flood Advisory for Eastern Lancaster County until 5:45 pm. Rainfall rates up to 2 inches. http://t.co/fNvNQoA6ec'
508332676101984256	2014-09-06 19:15:29	'September 30, 2014 Public Event: Preliminary Flood Insurance Rate Maps Open House - http://t.co/8XJmENrfL8'
508332686763515905	2014-09-06 19:15:31	'RT @The_Nation: [Midnight Replug]\n(EDITORIAL) From Droughts To Floods: http://t.co/BcNwSdxOux  http://t.co/Isd60n7tGP'
508332715121201152	2014-09-06 19:15:38	'Woman Drowns in the Heavy Kampala Floods - Bubblews http://t.co/NzR1igVRBH via @GoBubblews'
508332742879105025	2014-09-06 19:15:44	'No dams 2contain excessive water; delayed/no evacuation; no facilities; absence of "leaders"-every year no of flood displaced ppl increases'
508332752916078592	2014-09-06 19:15:47	'No praise is enough for our Army in its flood relief efforts today..9 Jawans washed off today trying to save our brothers in Kashmir.'
508332788152811520	2014-09-06 19:15:55	'RT @ScottGunnerson: Flood Advisory for Brevard County http://t.co/5Stl2Xl4RV'
508332809295912960	2014-09-06 19:16:00	'RT @htTweets: RT @PMOIndia: PM will visit J&amp;K tomorrow to take stock of the situation &amp; understand problems faced by people due to the unfo…'
508332811359485953	2014-09-06 19:16:01	'RT @ndtv: PM Modi to visit Jammu and Kashmir tomorrow to review flood situation http://t.co/zkLB9MQ2NJ'
508332828396777472	2014-09-06 19:16:05	'India Pakistan flood death toll from heavy monsoon rains passes 200: http://t.co/BraWPTf73n via @Extinctionp'
508332834327904258	2014-09-06 19:16:06	'RT @minhazmerchant: And as floods devastate J&amp;K, guess who keeps a deathly silence? Why, the Hurriyat of course'
508332840682270720	2014-09-06 19:16:08	'RT @Info4Alerts: FLASH FLOOD WARNING  Lee County, KY - Wolfe County, KY  See Radar http://t.co/X5aG5qS9ky  #wx #news #Weather - @livewxradar'
508332862106771456	2014-09-06 19:16:13	'Last winter #edinburgh #photography #newhaven #flood #blackandwhite #harbour #sea http://t.co/OoVbZ5DqJX'
508332869345751042	2014-09-06 19:16:15	'@ARYNEWSOFFICIAL @ExpressNewsPK @geonews_urdu @SamaaNews_Eng @dunyanetwork  for God sake be Pakistani. Highlight flood affection as u 2010'
508332886819631104	2014-09-06 19:16:19	'Is anyone online to listen me.\n.\nWe r in great trouble.\n.\nGulshanabad hyderpora srg. Under flood.\n.\nI have never... http://t.co/Fy7CfyN4SP'
508332886995374080	2014-09-06 19:16:19	'Advice For Drivers Whose Cars Were Damaged by BWI Floods: If your car was parked in the Long Term A and B park... http://t.co/CnVFp1cCHi'
508332890338238465	2014-09-06 19:16:20	'Since namo became pm,Omar A looks jaded,aged,tired.after flood and RS directive looks sick as well.some1 pls help him.'
508332905035079680	2014-09-06 19:16:23	'RT @PMOIndia: PM will visit Jammu &amp; Kashmir tomorrow to take stock of the situation &amp; understand problems faced by people due to the unfort…'
508332919249960960	2014-09-06 19:16:26	'RT @TFLN: (512): He didn\'t get how "starting a flash flood in my thunderhole" was a sexy euphemism. Deal breaker.'
508332927349161984	2014-09-06 19:16:28	'@fairy_aware  please share our Military family needs help with our flood damaged home thx http://t.co/ofHNJXwkEh http://t.co/EcGCicgJFk'
508332930700419072	2014-09-06 19:16:29	'Man goes on international crime spree, destroys ancient city in a flood, escapes jail through political connections. #ExplainAFilmPlotBadly'
508332944432566272	2014-09-06 19:16:33	'RT @ArifAlvi: #ImranKhanPTI spoke about Komeili killing &amp; condemned Shia killings in general. He asked his workers to do flood relief also'
508332969032175617	2014-09-06 19:16:38	'Jammu &amp; Kashmir floods: massive rescue operation under way - The Times of India on Mobile http://t.co/QzLi0or0KH'
508332981232996354	2014-09-06 19:16:41	'RT @Ambreen92M: Minhaj Welfare Foundation has launched an Emergency Floods Appeal for those affected by heavy landslide in... http://t.co/y…'
508332997246844928	2014-09-06 19:16:45	"Very Heavy flood in J&amp;K's River.."
508333006973456384	2014-09-06 19:16:47	'"Mangoes were not sweet enough so Modi send Floods to sweeten Mangoes."'
508333027391717376	2014-09-06 19:16:52	'THE NATIONAL WEATHER SERVICE IN JACKSON KY HAS ISSUED AN URBAN AND SMALL STREAM FLOOD ADVISORY FOR NORTHERN CLAY... http://t.co/BbdoSF0OCe'
508333038892097536	2014-09-06 19:16:55	'RT @ShivAroor: River Jhelum overflowing dangerously, Army boat on flood rescue &amp; relief operation today in the Kashmir Valley today. http:/…'
508333046924193792	2014-09-06 19:16:57	'Sat Sep 06 2014 19:16:57 GMT+0000 (UTC) - Modis Flood Map Server processed 2-day composite Tile: 020E050N Date: 2014-249'
508333071213400065	2014-09-06 19:17:03	"RT @Saqib_Majeed: Rooms available for flood victims\n'free of costs' Kathi Darwaza,\nRainawari. Contact numbers are\n9906563142 &amp; 9796988942. …"
508333086812409856	2014-09-06 19:17:06	'@fairy_aware you can see the full story here on our flood damaged home http://t.co/gqkhGGbPgH'
508333089471610881	2014-09-06 19:17:07	'RT @KMontuori: FLOOD ADVISORY: W. Grayson Co. 5:45 pm...runoff into Wilson &amp; Fox Creeks could lead to a fast rise in water levels http://t.…'
508333090008481792	2014-09-06 19:17:07	'Flood advisory for Western Chester county until 645 &amp; until 700 for Hunterdon, Mercer, Somerset, &amp; Middlesex counties http://t.co/hg21zQA1cX'
508333100137725952	2014-09-06 19:17:10	'RT @KMontuori: FLOOD WARNING: NE Patrick, NW Henry &amp; E.Central Floyd Co. until 5pm...impacting: creeks/streams &amp; farm/country roads. http:/…'
508333105204051968	2014-09-06 19:17:11	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333105573154816	2014-09-06 19:17:11	'RT @renu_18: #Salute to Indian Army...Hope The Kashmiris remember their help after the flood receeds..And stop abusing them.. http://t.co/U…'
508333146496958465	2014-09-06 19:17:21	"@sidsharmarox Can't believe people are abusing Kashmiris &amp; rejoicing the flood situation..these tweets are hurting.."
508333166403149824	2014-09-06 19:17:25	"RT @Saqib_Majeed: Rooms available for flood victims\n'free of costs' Kathi Darwaza,\nRainawari. Contact numbers are\n9906563142 &amp; 9796988942. …"
508333172807839744	2014-09-06 19:17:27	'RT @chrisnallan: STORM ALERT: Areal Flood Advisory for Eastern Lancaster County until 5:45 pm. Rainfall rates up to 2 inches. http://t.co/f…'
508333192622141440	2014-09-06 19:17:32	'RT @TFLN: (512): He didn\'t get how "starting a flash flood in my thunderhole" was a sexy euphemism. Deal breaker.'
508333198787371008	2014-09-06 19:17:33	'RT @hinaparvezbutt: IK says in Naya Pak there will be: blah blah blah repeat x 1000....But in Naya KPK we have done NOTHING-ZERO. And when …'
508333225438367744	2014-09-06 19:17:39	"RT @SpliffMeister: don't let people flood your mind with bullshit"
508333241745432576	2014-09-06 19:17:43	'RT @TahirImran: 40 years ago an elected PM &amp; a parliament in tow opened the flood gates of "polarization in this country" through 2nd amend…'
508333243712544768	2014-09-06 19:17:44	'#Flood advisory 4 part of Breathitt, Floyd, Knott, Magoffin, Martin, Perry &amp; Pike co til 6pm. Ponding water possible.'
508333245784539136	2014-09-06 19:17:44	'#Flood advisory 4 part of Breathitt, Floyd, Knott, Magoffin, Martin, Perry &amp; Pike co til 6pm. Ponding water possible.'
508333255272431617	2014-09-06 19:17:47	'#NCMC meets to review Jammu and Kashmir flood situation - Business Standard http://t.co/gd184LUTcL'
508333257797017600	2014-09-06 19:17:47	'RT @v_shrivsatish: PM himself is going to review the worst flood hit ares of Jammu Kashmir on Indo Pak border.'
508333261886472192	2014-09-06 19:17:48	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333278437208064	2014-09-06 19:17:52	'RT @RSSorg: Apocalypse Now at J&amp;K. Flood waters wash away entire villages. Sewa Bharati Volunteers @ ground zero need your help. http://t.c…'
508333283348733952	2014-09-06 19:17:53	'Sat Sep 06 2014 19:17:53 GMT+0000 (UTC) - Modis Flood Map Server processed 2-day composite Tile: 020E040N Date: 2014-249'
508333292072865792	2014-09-06 19:17:55	'RT @ZeeNews: Declare J&amp;K floods a national calamity: Congress\nhttp://t.co/IgfkwSnWeV'
508333349111603201	2014-09-06 19:18:09	'Inside Temp: 29, Tank  20lbs HEAT=OFF, LP: 134%Set=OFF, BC  46%, BV 12.050 V Door: Open Flood: Off Err:102Tic:73229724'
508333356258299904	2014-09-06 19:18:11	"@WittyKittyVixxy Yep though it's stopped for 5 hours but still weather says it will rain tonight floods And everything"
508333356556517377	2014-09-06 19:18:11	'@DrBabarAwan @mubasherlucman get some life go on help people in the flood in the field you son of a gun'
508333386830577664	2014-09-06 19:18:18	'New event. Areal Flood Advisory from 9/6/2014 3:18 PM to 5:30 PM EDT for Wolfe County. More informat… Read more at http://t.co/DywxQbFHk7'
508333403289047040	2014-09-06 19:18:22	'RT @Pakistannews: Monsoon floods kill 116 near, in Pakistan - TriValley Central http://t.co/goTUEBiGwp - #Pakistan #floods'
508333421735604224	2014-09-06 19:18:26	'a big flood coming toward  punjab all polticians are together to save democracy and their seats no one is together to save nation frm 1/2'
508333429943853056	2014-09-06 19:18:28	'Flood Advisory issued September 06 at 2:02PM CDT until September 06 at 4:00PM CDT by NWS http://t.co/CGbm5VDYlz #WxTN'
508333430283575296	2014-09-06 19:18:28	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333441457221632	2014-09-06 19:18:31	'MEG issues Areal Flood Advisory for Madison [TN] till Sep 6, 4:00 PM CDT http://t.co/YY19dqOxks'
508333460340367361	2014-09-06 19:18:35	'#feelgood tomorrow! #no #more #hangover #flood your #body with #nutrients DM me💪 http://t.co/q4FM7aQuNo'
508333485007069184	2014-09-06 19:18:41	'Home Minister to visit Jammu &amp; Kashmir today as floods claim over 100 lives - IBNLive http://t.co/mos0W4ugmy\n\n... http://t.co/DYRAgCE5q8'
508333488509288449	2014-09-06 19:18:42	"Jammu flood toll rises to 120, Met says 'worst is over' - Hindustan Times http://t.co/1tz2ToCrXD\n\nJammu flood ... http://t.co/DYRAgCE5q8"
508333511762530305	2014-09-06 19:18:48	'RT @ashokepandit: I hope Omar Abdullah will not tell the centre to discuss Kashmir floods with Pakistan.#kashmirfloods.'
508333528950784000	2014-09-06 19:18:52	'RT @Scott_Derek: Flood advisory for Western Chester county until 645 &amp; until 700 for Hunterdon, Mercer, Somerset, &amp; Middlesex counties http…'
508333530791698432	2014-09-06 19:18:52	'RT @PMOIndia: PM will visit Jammu &amp; Kashmir tomorrow to take stock of the situation &amp; understand problems faced by people due to the unfort…'
508333548953407488	2014-09-06 19:18:57	"#Rutgers defeats #Howard 38-25. My over under for a Penn State question in Kyle Flood's press conference is three. #RFootball #PSU"
508333555513303040	2014-09-06 19:18:58	'@paulbrandt  please rt our Military family needs help with our flood damaged home thx http://t.co/ofHNJXwkEh http://t.co/9DcJblf7AK'
508333569232482305	2014-09-06 19:19:01	"Flood waters entered Srinagar city's bone and joint hospital in the Barzalla area.\n#KashmirFloods"
508333591235809280	2014-09-06 19:19:07	'floods and make few dams  2/2'
508333591634640896	2014-09-06 19:19:07	'every time flood and rain, #photosesions no prevention and preparation'
508333592020123648	2014-09-06 19:19:07	'SOMERSET: Flood Advisory issued September 06 at 2:58PM EDT until September 06 at 7:00PM EDT by NWS http://t.co/Hr0ldi3NRT #alert'
508333610035085313	2014-09-06 19:19:11	'Red alert; flood waters entering Srinagar city! #kashmir'
508333618901426176	2014-09-06 19:19:13	'RT @parrysingh: IMP: Hashtag #Kashmirfloodrelief is being used for RELIEF related tweets. Pls avoid using it for general flood related twee…'
508333652405911552	2014-09-06 19:19:21	'We have tornado &amp; flash flood warnings and my mom proceeds to tell me this day reminds her of the day I was born. #umthankyou'
508333655874236416	2014-09-06 19:19:22	'RT @parrysingh: IMP: Hashtag #Kashmirfloodrelief is being used for RELIEF related tweets. Pls avoid using it for general flood related twee…'
508333666548723712	2014-09-06 19:19:25	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333718885638144	2014-09-06 19:19:37	'Maybe if the kitchen floods that will be "emergency" enough for maintenance to COME FIX IT ALREADY'
508333725097025536	2014-09-06 19:19:39	'RT @ANI_news: Indian Army and Air force launch a rescue operation in flood affected areas of J&amp;K http://t.co/S2cXzaWj9u'
508333749520834560	2014-09-06 19:19:44	'@paulbrandt  you can see the full story here on our flood damaged home http://t.co/gqkhGGbPgH'
508333754855616514	2014-09-06 19:19:46	'#InThaMood Pakistan, India floods kill more than 200: Monsoon rains and flash floods have... http://t.co/yyq84ZvrbK #Oh_My #Anticipate'
508333755463766016	2014-09-06 19:19:46	'#In_Tha_Mood #InThaMood Pakistan, India floods kill more than 200 http://t.co/Y84s1NTC5c #Oh_My #Anticipate #OhMy #Anticipate'
508333758932467712	2014-09-06 19:19:47	'#HNIC  #InThaMood Pakistan, India floods kill more than 200 http://t.co/ov3oMXck67 #Oh_My #Anticipate on @FoshoENT_Radio'
508333764146384897	2014-09-06 19:19:48	'THE NATIONAL WEATHER SERVICE IN JACKSON KY HAS ISSUED AN\n\n* URBAN AND SMALL STREAM FLOOD ADVISORY FOR...... http://t.co/KFEpX6tzSf'
508333768235438080	2014-09-06 19:19:49	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333774409846784	2014-09-06 19:19:50	'Salute to Indian Army for its great relief &amp; rescue operation in Kashmir floods!\nNow where are those hurriat and... http://t.co/l57tBaSJCZ'
508333775927791616	2014-09-06 19:19:51	'Flood Advisory issued September 06 at 2:02PM CDT until September 06 at 4:00PM CDT by NWS http://t.co/On6kKcXFkG'
508333783234260992	2014-09-06 19:19:53	'RT @Shehzad_Ind: #KashmirFlood relief: Med,baby food, rations will b accepted.No Money Will Be Accepted.Those keen may email on shehzadpoon…'
508333784190578688	2014-09-06 19:19:53	'RT @Gaamuk: Panic in Srinagar as Jehlum breaches banks at several places, flood enters residential houses http://t.co/avqSkBMPaT  #KashmirF…'
508333834279350272	2014-09-06 19:20:05	'Oh, mirror in the sky, what is love? Can the child within my heart rise above? - #Landslide #BUSH'
508333836225511424	2014-09-06 19:20:05	"Love that Coach Flood won't call next week's opponent by name. #ChopPSU"
508333840566599680	2014-09-06 19:20:06	'RT @PTIofficial: It is an obligation on all of us, collectively, to help the flood victims. Though we assemble here every evening @ImranKha…'
508333848560939008	2014-09-06 19:20:08	'RT @ducanada: #Brandon DUC staff feeling the need for #wetland protection, flood mitigation after the 2nd evacuation since 2011. http://t.c…'
508333870324805632	2014-09-06 19:20:13	"Srinagar floods is God's own way of telling that there is a power above everybody else ."
508333879304798208	2014-09-06 19:20:15	'Thousands displaced as floods submerge 400 villages in Kashmir Valley: Thousands of people have ... http://t.co/mcynuVGPgE @karachi_news'
508333874599170048	2014-09-06 19:20:14	"AirCam mavericks are filming the #nationalwatersportsfestival and it's time for the nighttime flood lit races! http://t.co/1p2OqAeCun"
508333894693687296	2014-09-06 19:20:19	'41301: Flash Flood Warning issued September 06 at 3:14PM EDT until September 06 at 7:00PM EDT by NWS Jackson http://t.co/fDTA6ItEeV'
508333895700713472	2014-09-06 19:20:19	'Went 3-1 with Jund walkers. Played pretty well all night. Round 4, I flood game 1 and die with oppo @ 3, then never hit a 4th land, G2.'
508333916022128640	2014-09-06 19:20:24	'RT @ChaseCainTV: HURRICANE #NORBERT: Flash Flood Watch already in effect + dangerous surf, severe storms expected tonight thru Monday http:…'
508333923886067712	2014-09-06 19:20:26	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333935454334976	2014-09-06 19:20:29	"I have managed to complete task 'Flood'! You should give it a go! http://t.co/klNf91XVcd #iPad #GameInsight"
508333940164550656	2014-09-06 19:20:30	'RT @ashokepandit: Floods in Kashmir is a matter of concern.Praying for safety of everyone in my hometown.#floodsinkashmir'
508333958887518208	2014-09-06 19:20:34	'Dear Kashmiri Muslims who support pakis,see u cant handle natural calamity like flood and paki raiders. Either w us or w pakis(go to Pak)'
508333975140438016	2014-09-06 19:20:38	"@Ac_in_quest That's awful. Where did the flood occur?"
508333981579112449	2014-09-06 19:20:40	'RT @GuzaraKaro: @PTI_FATA  FLOODS:Where is Marvi who went all the way to Peshawar to cash on 15 deaths by roof collapse.@SahwishSulehria @A…'
508333985651757056	2014-09-06 19:20:41	"RT @SpliffMeister: don't let people flood your mind with bullshit"
508334018098917376	2014-09-06 19:20:48	'RT @PTIofficial: The crowd is like a flood - When the dam shall break, it will capsize your government @ImranKhanPTI #AzaadiMarchPTI'
508334018090131456	2014-09-06 19:20:48	'One person hospitalised after floods, landslides in St. Vincent http://t.co/VolmuWC4SZ'
508334018639564801	2014-09-06 19:20:49	'RT @abpnewstv: Prime Minister @narendramodi likely to visit flood-hit Jammu and Kashmir tomorrow- PTI Sources.'
508334028118695936	2014-09-06 19:20:51	'Community #Disaster Planning: All weather 48 page #C.E.R.T. standard forms book $11.88. @CERT_Team #Fire #Flood http://t.co/0eSkde2Stp'
508334035030900736	2014-09-06 19:20:53	'Hoo boy, remains of Hurricane Norbert are heading our direction... Flash flood watch for the next 3 days.  Lovely.'
508334045185716224	2014-09-06 19:20:55	'RT @HouseCracka: When you flood America with 3rd world refugees across the southern border its going to depress wages for 20+ years.'
508334056040181761	2014-09-06 19:20:58	'I mopped the sun room earlier hoping it would rain hard enough this afternoon to flood it. Dreams do come true!'
508334075309195264	2014-09-06 19:21:02	'Coastal Flood Advisory now in effect for Charleston County until 8:00 PM.'
508334082250768384	2014-09-06 19:21:04	'Flood alert in Jammu &amp; Kashmir, Jhilum flowing 4-feet above danger mark... http://t.co/RwynK99DcL'
508334088470552576	2014-09-06 19:21:05	'Floods in Jammu and Kashmir http://t.co/K4DGPC7vUV'
508334103523893248	2014-09-06 19:21:09	'New event. Coastal Flood Advisory from 9/6/2014 3:20 PM to 8:00 PM EDT for Charleston County. More i… Read more at http://t.co/ClrmydAw6m'
508334111170117634	2014-09-06 19:21:11	'RT @parrysingh: IMP: Hashtag #Kashmirfloodrelief is being used for RELIEF related tweets. Pls avoid using it for general flood related twee…'
508334113841876992	2014-09-06 19:21:11	'RT @KieraGorden: Wow! New #ReachTel poll says Campbell Newman will lose his seat, &amp; by a hefty landslide at the next election! #QldPol http…'
508334127649525760	2014-09-06 19:21:15	'Srinagar under threat: Jehlum breaches banks at several places, flood inundates residential houses\nhttps://t.co/whrKZKPpZ8 #KashmirFloods'
508334140119195648	2014-09-06 19:21:18	'@SEe_lil_BASTIAN bring me my laptop before I flood your dam dorm'
508334138869702656	2014-09-06 19:21:17	'Bev Flood introducing the show to a packed house #Lifeisalabel #DublinFashion http://t.co/jidZhYLlOk'
508334144254787584	2014-09-06 19:21:19	'RT @ShivAroor: Elderly man piggy-backs up on an Army jawan, rescued from flood-ravaged home in the Kashmir Valley late last night. http://t…'
508334152916414464	2014-09-06 19:21:21	'RT @IslamicRelief: Please make dua for those affected by the floods in Jammu &amp; Kashmir http://t.co/7V7Fy91Xga #KashmirFloods'
508334154719559681	2014-09-06 19:21:21	'RT @InshahMalik: Red alert; flood waters entering Srinagar city! #kashmir'
508334156158230528	2014-09-06 19:21:21	'@iansomerhalder ISF should help in flood relief too\nPhans jaungi paani me kasam se'
508334175754002432	2014-09-06 19:21:26	'@Sexyskeptic it seemed kind understated. Not everything can be floods and plagues and earthquakes. More a homey feel to it'
508334183379263489	2014-09-06 19:21:28	'RT @renu_18: #Salute to Indian Army...Hope The Kashmiris remember their help after the flood receeds..And stop abusing them.. http://t.co/U…'
508334205017661440	2014-09-06 19:21:33	'#BiggestLiesEverTold #DefenceDay Horrible fact all politicians indulged in filthy practice but people r victim of flood threats,,,,#Pakistan'
508334203596197888	2014-09-06 19:21:33	'margarita flood. http://t.co/PAzebnaoaJ'
508334210004697088	2014-09-06 19:21:34	'** Flood Advisory is Valid from 2:02 p.m. till 4:00 p.m. Sat. Sept. 6, 2014 for Madison County\xa0TN. http://t.co/Cz65CUY6I8'
508334218112696322	2014-09-06 19:21:36	'RT @SankarshanT: So now we have patriotic floods and anti national floods, and patriotic disasters and anti national disasters. #Tragic #Ka…'
508334229025853440	2014-09-06 19:21:39	'RT @parrysingh: IMP: Hashtag #Kashmirfloodrelief is being used for RELIEF related tweets. Pls avoid using it for general flood related twee…'
508334234860154882	2014-09-06 19:21:40	'Advice For Drivers Whose Cars Were Damaged by BWI Floods: If your car was parked in the Long Term A and B park... http://t.co/9YZAvXCrkQ'
